40,Aakash Digital,Aakash Digital features instructor-led videos on various topics in Math and Science for grades 8 to 12.,"https://www.youtube.com/user/AakashiTutor/featured,https://play.google.com/store/apps/details?id=com.tribyte.iTutor2&hl=en_IN",8,12,"Math, Science",Free,3,Hindi,EN
41,Aakash Digital,"Aakash Digital features instructor-led videos on various topics in Math and Science to help students prep for the IIT JEE and NEET competitive exams, NTSE, and other Olympiads.","https://www.youtube.com/user/AakashiTutor/featured,https://play.google.com/store/apps/details?id=com.tribyte.iTutor2&hl=en_IN",14,14,"IITJEE, NEET",Free,3,Hindi,EN
42,Infobells,Infobells is an edutainment channel featuring animated videos with short stories and nursery rhymes in Hindi for young children aged 1 to 8.,"Infobells - Hindi==https://www.youtube.com/user/infobellshindirhymes/featured;Infobells - Tamil==https://www.youtube.com/channel/UCHcn4Ux-sO9nzNu7rDsoQLg;Infobells - Telugu==https://www.youtube.com/channel/UCHvoq_rGmOKJKGId1nD1V4Q;Infobells - Bengali==https://www.youtube.com/channel/UCAWuV9ZZ0itI3WR-JHWIUNQ;Infobells - Malayalam==https://www.youtube.com/channel/UCTg9DAHnodNmVqF_P_Ru1sQ;Infobells - Kannada==https://www.youtube.com/channel/UCzKWILdrVl8ZEcDzaH4kl_A,Infobells - Hindi==https://www.youtube.com/user/infobellshindirhymes/featured;Infobells - Tamil==https://www.youtube.com/channel/UCHcn4Ux-sO9nzNu7rDsoQLg;Infobells - Telugu==https://www.youtube.com/channel/UCHvoq_rGmOKJKGId1nD1V4Q;Infobells - Bengali==https://www.youtube.com/channel/UCAWuV9ZZ0itI3WR-JHWIUNQ;Infobells - Malayalam==https://www.youtube.com/channel/UCTg9DAHnodNmVqF_P_Ru1sQ;Infobells - Kannada==https://www.youtube.com/channel/UCzKWILdrVl8ZEcDzaH4kl_A",15,15,"Reading, Listening, Speaking",Free,3,"Hindi, Tamil, Telugu, Bengali, Malayalam, Kannada",EN
43,चुचु टीवी,"चुचु टीवी यूट्यूब चैनलों का एक परिवार है जो बच्चों को उत्साहित नर्सरी राइम और शैक्षिक गीतों की श्रृंखला के माध्यम से आकर्षित करता है। चुचु टीवी के पात्र बच्चों को उनकी पसंदीदा नर्सरी कविताएँ, रंग, आकार, संख्या हिंदी में सिखाएंगे","https://www.youtube.com/channel/UCbH4Ii9Htdqc-QgxoV3M0Qw/videos,https://www.youtube.com/channel/UCbH4Ii9Htdqc-QgxoV3M0Qw/videos",0,1,"अंग्रेजी, गणित, हिंदी",मुफ्त,3,हिन्दी,HI
44,जुगनू किड्स - नर्सरी राइम्स एण्ड किड्स सोंग्स,जुगनू किड्स यूट्यूब चैनल आपके छोटे बच्चों के लिए ऐसे पात्रों के साथ आनंद लेने के लिए हैं जो उन्हें सीखते समय गाना और नृत्य करना सिखाते हैं।,"https://www.youtube.com/channel/UCsCe7SNQckiRJ6y563SIupg/videos,https://www.youtube.com/channel/UCsCe7SNQckiRJ6y563SIupg/videos",0,1,"अंग्रेजी, गणित, हिंदी",मुफ्त,3,"अंग्रेजी, हिंदी",HI
45,आईआईटी पाल फ़िज़िक्स,आईआईटी पाल लैक्चर प्रतिष्ठित आईआईटी प्रोफेसरों / विषय विशेषज्ञों द्वारा विषय में अवधारणाओं को स्पष्ट करने के लिए हैं,"आईआईटी पाल फ़िज़िक्स==https://www.youtube.com/channel/UCwNr8peMxn8-Nc2V_RZsRvg/videos;आईआईटी पाल कैमिस्ट्रि==https://www.youtube.com/channel/UC3Zv0XxBjYlWMjbMv8ODE8Q/videos;आईआईटी पाल मैथ==https://www.youtube.com/channel/UCfz4W0rG8HoyyrrK6qNc1rA/videos;आईआईटी पाल बाईओलोगी==https://www.youtube.com/channel/UCqiFTyCxFFMAN_lhAzIkdpA,आईआईटी पाल फ़िज़िक्स==https://www.youtube.com/channel/UCwNr8peMxn8-Nc2V_RZsRvg/videos;आईआईटी पाल कैमिस्ट्रि==https://www.youtube.com/channel/UC3Zv0XxBjYlWMjbMv8ODE8Q/videos;आईआईटी पाल मैथ==https://www.youtube.com/channel/UCfz4W0rG8HoyyrrK6qNc1rA/videos;आईआईटी पाल बाईओलोगी==https://www.youtube.com/channel/UCqiFTyCxFFMAN_lhAzIkdpA",14,14,भौतिक विज्ञान,मुफ्त,3,अंग्रेज़ी,HI
46,एकसाम फियर एजुकेशन,6000+ वीडियो पाठों से चयन करें जो मुख्य अवधारणाओं को समझाते हैं और बताते हैं कि समस्याओं को हल करने और सवालों के जवाब कैसे दें। व्याख्यान में 7 मिनट के वीडियो से लेकर 2 घंटे तक की अवधि होती है।,"एकसाम फियर एजुकेशन - इंग्लिश==https://www.youtube.com/user/ExamFearVideos/;एकसाम फियर एजुकेशन - हिन्दी==https://www.youtube.com/channel/UCWtKeCH3qnbq6GZpDiqgsKg,एकसाम फियर एजुकेशन - इंग्लिश==https://www.youtube.com/user/ExamFearVideos/;एकसाम फियर एजुकेशन - हिन्दी==https://www.youtube.com/channel/UCWtKeCH3qnbq6GZpDiqgsKg",6,12,"अंग्रेजी, गणित, विज्ञान",मुफ्त,3,अंग्रेज़ी,HI
47,टिक-टैक-लर्न,"टिक टैक लर्न उच्च-गुणवत्ता का एक ओपन-सोर्स भंडार है, जिसमे मातृभाषाओं में वीडियो कंटेंट है।","टिक-टैक-लर्न तेलुगु==https://www.youtube.com/channel/UC9qLJLs51f97UVwzU19glnA/featured;टिक-टैक-लर्न मराठी==https://www.youtube.com/channel/UCHB-eNXs4hJB__1G1lOR38Q;टिक-टैक-लर्न ओडिया==https://www.youtube.com/channel/UCl8_6ZBA370fTg2w6gGS6Mw,टिक-टैक-लर्न तेलुगु==https://www.youtube.com/channel/UC9qLJLs51f97UVwzU19glnA/featured;टिक-टैक-लर्न मराठी==https://www.youtube.com/channel/UCHB-eNXs4hJB__1G1lOR38Q;टिक-टैक-लर्न ओडिया==https://www.youtube.com/channel/UCl8_6ZBA370fTg2w6gGS6Mw",1,10,"गणित, विज्ञान",मुफ्त,3,"तेलुगू, मराठी, ओडिया, हिन्दी, अंग्रेज़ी",HI
48,एकसाम फियर एजुकेशन,वीडियो पाठ जो मुख्य अवधारणाओं को समझाते हैं और बताते हैं कि समस्याओं को हल कैसे करें और सवालों के जवाब कैसे दें। व्याख्यान में 7 मिनट के वीडियो से लेकर 2 घंटे तक की अवधि होती है।,"एकसाम फियर एजुकेशन - इंग्लिश==https://www.youtube.com/user/ExamFearVideos/search?query=neet;एकसाम फियर एजुकेशन - हिन्दी==https://www.youtube.com/channel/UCWtKeCH3qnbq6GZpDiqgsKg/search?query=neet,एकसाम फियर एजुकेशन - इंग्लिश==https://www.youtube.com/user/ExamFearVideos/search?query=neet;एकसाम फियर एजुकेशन - हिन्दी==https://www.youtube.com/channel/UCWtKeCH3qnbq6GZpDiqgsKg/search?query=neet",14,14,एनईईटी,मुफ्त,3,अंग्रेज़ी,HI
49,खान अकादमी इंडिया - गुजराती,11 वीं और 12 वीं कक्षा के लिए विज्ञान और गणित में पाठ्यक्रम की एक श्रृंखला को शामिल करते हुए पाठ्यक्रम-संरेखित गुजराती वीडियो पाठों की एक व्यापक मुफ्त लाइब्रेरी।,"https://www.youtube.com/channel/UCaglh99xdT0llj9Fn2RIsGQ/videos,https://www.youtube.com/channel/UCaglh99xdT0llj9Fn2RIsGQ/videos",11,12,"गणित, विज्ञान",मुफ्त,3,गुजराती,HI
