19,Avanti Gurukul,"Avanti Gurukul provides short, easy-to-understand videos that promise to teach concepts for IITJEE, NEET and CBSE in 15 minutes.","https://play.google.com/store/apps/details?id=in.avanti.gurukul.learning.cbse.ncert.iit.video.test.doubt&referrer=utm_source%3Davanti.in%26utm_medium%3DGurukul%2520Page%2520Link%26utm_campaign%3DGurukul%2520new%2520page%2520link,https://play.google.com/store/apps/details?id=in.avanti.gurukul.learning.cbse.ncert.iit.video.test.doubt&referrer=utm_source%3Davanti.in%26utm_medium%3DGurukul%2520Page%2520Link%26utm_campaign%3DGurukul%2520new%2520page%2520link",14,14,"Math, Science",Free,1,English,EN
20,Vedantu,Vedantu is an online tutoring solution that provides live and recorded courses covering ontent across classes 1 to 12 and IIT/NEET,"https://play.google.com/store/apps/details?id=com.vedantu.app&hl=en_IN,https://play.google.com/store/apps/details?id=com.vedantu.app&hl=en_IN",6,12,"English, Math, Science",Free temporarily,3,English,EN
21,Vedantu,Vedantu is an online tutoring solution that provides live and recorded courses covering ontent across classes 1 to 12 and IIT/NEET,"https://play.google.com/store/apps/details?id=com.vedantu.app&hl=en_IN,https://play.google.com/store/apps/details?id=com.vedantu.app&hl=en_IN",14,14,IITJEE/ NEET,Free temporarily,3,English,EN
22,Dounbtnut,Upload a photo of your question or type it out and get instant video solutions to your doubts!,"https://doubtnut.com/,https://play.google.com/store/apps/details?id=com.doubtnutapp",6,12,"Math, Science",Free,3,Hindi,EN
23,Dounbtnut,Upload a photo of your question or type it out and get instant video solutions to your doubts!,"https://doubtnut.com/,https://play.google.com/store/apps/details?id=com.doubtnutapp",14,14,IITJEE/ NEET,Free,3,Hindi,EN
24,ExtraMarks,Extramarks contains animated video lessons that are curriculum aligned. Use GTS@K12 code to access content for free,"https://www.extramarks.com/,https://play.google.com/store/apps/details?id=com.Extramarks.Smartstudy",0,12,"Math, Science, English, Hindi",Free till 30 Apr,1,English,EN
25,ExtraMarks,Extramarks contains animated video lessons for JEE/NEET prep that are curriculum aligned. Use GTS@TP code to access content for free,"https://www.extramarks.com/,https://play.google.com/store/apps/details?id=com.Extramarks.Smartstudy",14,14,IITJEE/ NEET,Free till 30 Apr,1,English,EN
26,Meritnation,"Video lessons, interactive animations and assessments to revise curriculum aligned content","https://www.meritnation.com/,https://play.google.com/store/apps/details?id=com.meritnation.school&hl=en_IN",6,12,"Math, Science, English, Hindi, Social Science",Free till 30 Apr,3,English,EN
27,Feed The Monster Hindi,"Feed The Monster teaches children the fundamentals of reading in Hindi with a fun, famified experience","https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterHindi&hl=en,https://play.google.com/store/apps/details?id=com.eduapp4syria.feedthemonsterHindi&hl=en",0,3,Hindi,Free,1,Hindi,EN
28,Insta Solve,"Click a picture of the question on your phone, upload it and have your doubt solved in a step by step fashion in seconds.","https://www.instasolv.com/,https://play.google.com/store/apps/details?id=com.instasolv.android",6,12,"Maths, Science, Social Science, English",Free,1,"English, Hindi",EN
29,Insta Solve,"Click a picture of the question on your phone, upload it and have your doubt solved in a step by step fashion in seconds.","https://www.instasolv.com/,https://play.google.com/store/apps/details?id=com.instasolv.android",14,14,IITJEE/ NEET,Free,1,"English, Hindi",EN
30,Epathshala,"Students can download e-resources including textbooks, audio, video, periodicals, and a variety of other digital resources. Features of these books allow users to pinch, select, zoom, bookmark, highlight, navigate, share, listen to text using text to speech (TTS) apps and make notes digitally. In addition teachers can access to instructional material to support their lessons.","http://epathshala.nic.in/,https://play.google.com/store/apps/details?id=in.gov.epathshala",1,12,"English, Math, Science",Free,1,"English, Hindi and Urdu",EN
31,Pratham Storyweaver,A digital library of multilingual audio-visual stories early readers can listen to as they learn to read,"https://storyweaver.org.in/v0/read_at_home_with_storyweaver,https://storyweaver.org.in/",15,15,Listening and reading,Free,3,"English, Marathi, Bengali, Gujarati, Malayalam, Odia, Telugu, Tamil, Punjabi, Urdu",EN
32,Audible,A collection of audiobook titles for children from age three to teenagers to enjoy and learn from in English.,"https://stories.audible.com/discovery,https://stories.audible.com/discovery",15,15,English Reading,Free,3,English,EN
33,Tinkle,A library of comics that make reading enjoyable for children of all ages,"https://digital.tinkle.in/subscription.aspx?shelfId=d78d4014-e064-4aec-b203-4389bc08ddb4&code=1A9D444,https://play.google.com/store/apps/details?id=net.trellisys.papertrell.shelfd78d4014e0644aecb2034389bc08ddb4",15,15,English Reading,Free for 30 days,1,English,EN
34,Amar Chitra Katha,"A library of comics spanning mythology, indian classics and other fantastic titles to capture your child's imagination and mind","https://digital.amarchitrakatha.com/subscription.aspx?shelfId=16716781-3bc2-4c50-991f-aa65a09c4f71&code=1BEADEB,https://play.google.com/store/apps/details?id=com.ns.ack",15,15,English Reading,Free for 30 days,1,English,EN
35,Global Digital Library,A library of high quality reading material that children can read in multiple language with great visuals,"https://digitallibrary.io/,https://play.google.com/store/apps/details?id=io.digitallibrary.reader",15,15,Reading,Free,3,English,EN
36,Hello English,"Improve English speaking, writing, reading and comprehension, and listening skills with instructions in your mother toungue.","https://helloenglish.com/hindi,https://play.google.com/store/apps/details?id=com.CultureAlley.japanese.english",15,15,English,Free,1,"English, Marathi, Bengali, Gujarati, Malayalam, Odia, Telugu, Tamil, Punjabi, Urdu",EN
37,English Helper,"Children learn to read english with meaning with the support of features such as words being highlighted as they speak, word by word reading, word and picture dictionary, pronunciation, spellling aids and translation to a local language.","https://www.englishhelper.com/dashboard/learn-english,https://play.google.com/store/apps/details?id=com.englishhelper.readtome",15,15,English,Free,3,English,EN
38,Building blocks,More than 250 interactive activities to help children learn math concepts with audio instructions and practice mode.,"https://play.google.com/store/apps/details?id=com.akshara.easymath,https://play.google.com/store/apps/details?id=com.akshara.easymath",1,5,Math,Free,1,"English, Hindi, Kannada, Odia, Gujarati",EN
39,Kutuki,"Kutuki offers story based games and simple games to build vocabulary, life skills, science and learn letters and numbers.","https://www.kutuki.in/,https://play.google.com/store/apps/details?id=com.soniqmantra.kutuki",0,2,"Math, Science, English",Free for 60 days,3,"English, Hindi, Marathi, Kannada",EN
40,eVidhyarthi,NCERT-aligned video lectures in Hindi and English and textbook solutions for various concepts across all subjects for grades 6 to 12.,"https://www.evidyarthi.in/,https://www.evidyarthi.in/",6,12,"English, Hindi, Math, Science, Social Science",Free,3,"Hindi, English",EN
41,PraDigi,"The PraDigi app uses fun, interactive games and videos to cover general knowledge and curriculum-aligned concepts for various grades and in multiple languages.","https://www.prathamopenschool.org/Catalog,https://play.google.com/store/apps/details?id=com.pratham.prathamdigital&hl=en_IN",0,12,"Math, English, Science",Free,3,"English, Hindi, Punjabi, Assamese, Bengali, Odia, Telugu, Tamil, Kannada, Marathi, Gujarati",EN
42,NROER,NROER hosts a collection of audio-visual educational resources and NCERT textbooks in many subjects and in various vernacular languages for grades K-12.,"https://nroer.gov.in/home/repository,https://nroer.gov.in/home/repository",1,12,"English, Hindi, Math, Science, Social Sciences, Languages, Others",Free,1,"English, Hindi, Gujarati, Telugu, Assamese, Manipuri, Others",EN
43,DIKSHA,"DIKSHA offers teachers, students and parents engaging learning material relevant to prescribed school curriculum. Users can scan the QR code in their textbooks and gain easy online access to their lessons.","https://diksha.gov.in/explore,https://play.google.com/store/apps/details?id=in.gov.diksha.app&referrer=utm_source=DIKSHA&utm_medium=explore",1,12,"English, Hindi, Math, Science, Social Sciences",Free,3,"Hindi, English, Marathi, Kannada, Tamil, Telugu, Urdu, Bodo, Assamese, Mizo, Bengali, Ardhamagadi, Arabic, Sanskrit, Gujarati",EN
44,SWAYAM,"SWAYAM is a collection of video lectures, reading material, self-assessment through tests and quizzes, and an online discussion forum for school and higher education, and teacher training.","https://swayam.gov.in/,https://play.google.com/store/apps/details?id=in.gov.swayam.app",9,12,"Math, Science, Social Sciences, Commerce, English",Free,3,English,EN
45,National Digital Library India,"The NDLI's repository hosts content across multiple disciplines and academic levels and in various languages. Content includes videos, textbooks, interactive modules, and audio.","https://ndl.iitkgp.ac.in/homestudy/school,https://play.google.com/store/apps/details?id=com.mhrd.ndl&hl=en",1,12,"English, Hindi, Math, Science, Social Studies",Free,3,"English, Hindi, Bengali, Urdu, Telegu, Tamil, Odia, Marathi, Malayalam, Kannada, Gujarati",EN
46,National Digital Library India,"The NDLI's repository hosts content across multiple disciplines and academic levels and in various languages. Content includes videos, textbooks, interactive modules, and audio.","https://ndl.iitkgp.ac.in/homestudy/school,https://play.google.com/store/apps/details?id=com.mhrd.ndl&hl=en",14,14,JEE,Free,3,English,EN
47,MadhuApp,"The MadhuApp features video lectures, teaching and learning materials, and interactive question banks for Math and Science.","https://play.google.com/store/apps/details?id=com.madhuapp.android&hl=en_US,https://play.google.com/store/apps/details?id=com.madhuapp.android&hl=en_US",5,8,"Math, Science",Free,2,Odia,EN
